"visit_date","condition","time_spent_homepage_sec","clicked_article","clicked_like","clicked_share","article_published"
2018-02-01,"tips",60.0214837473016,0,0,0,"no"
2018-02-01,"tips",60.0493392559732,1,0,0,"no"
2018-02-01,"tools",60.8851165523359,1,0,0,"no"
2018-02-01,"tools",59.9625727688168,0,0,0,"no"
2018-02-01,"tools",59.8025324482443,1,0,0,"no"
2018-02-01,"tools",59.8042669600811,0,0,0,"no"
2018-02-01,"tools",59.8033089400935,1,0,0,"no"
2018-02-01,"tools",60.8726258548176,0,0,0,"no"
2018-02-01,"tools",58.6537424176151,1,0,0,"no"
2018-02-01,"tools",60.8200979444989,1,0,0,"no"
2018-02-01,"tools",60.6748316849207,1,0,0,"no"
2018-02-01,"tools",59.8323403524495,1,0,0,"no"
2018-02-01,"tools",58.7112866794348,0,0,0,"no"
2018-02-01,"tools",60.2988568778755,1,0,0,"no"
2018-02-01,"tools",60.4236399905474,0,0,0,"no"
2018-02-01,"tools",61.1426042171015,0,0,0,"no"
2018-02-01,"tools",59.6314989696803,1,0,0,"no"
2018-02-01,"tools",60.3273013744544,1,0,0,"no"
2018-02-01,"tools",61.0851251753894,0,0,0,"no"
2018-02-01,"tools",59.8656229075217,1,0,0,"no"
2018-02-01,"tools",61.1430378827723,1,0,0,"no"
2018-02-01,"tools",61.2473259450428,1,0,0,"no"
2018-02-01,"tools",60.9838641073195,0,0,0,"no"
2018-02-01,"tools",58.4339085754215,1,0,0,"no"
2018-02-01,"tools",59.7911693378957,0,0,0,"no"
2018-02-01,"tools",59.3002082274706,1,0,0,"no"
2018-02-01,"tools",60.3575408963805,0,0,0,"no"
2018-02-01,"tools",60.0234940046426,1,0,0,"no"
2018-02-01,"tools",59.8422922588493,0,0,0,"no"
2018-02-01,"tools",61.5322262878084,0,0,0,"no"
2018-02-01,"tools",60.2955807592251,1,0,0,"no"
2018-02-01,"tools",60.5352347115883,0,0,0,"no"
2018-02-01,"tools",59.6604736536004,0,0,0,"no"
2018-02-01,"tools",60.8206149177645,0,0,0,"no"
2018-02-01,"tools",60.5362642019462,1,0,0,"no"
2018-02-01,"tools",60.2024321455438,1,0,0,"no"
2018-02-01,"tools",59.5237365048975,0,0,0,"no"
2018-02-01,"tools",59.3087842326386,0,1,0,"no"
2018-02-01,"tools",60.6528628209933,1,0,0,"no"
2018-02-01,"tools",58.2991038186551,1,0,0,"no"
2018-02-01,"tools",59.7033169726273,1,0,1,"no"
2018-02-01,"tools",59.4292998563312,0,0,0,"no"
2018-02-01,"tools",60.2813781020761,0,0,0,"no"
2018-02-01,"tools",61.0545225110794,0,0,0,"no"
2018-02-01,"tools",61.1522074466768,1,0,0,"no"
2018-02-01,"tools",60.6933267056927,1,0,0,"no"
2018-02-01,"tools",59.9987655586957,0,0,0,"no"
2018-02-01,"tools",59.3999525413281,1,0,0,"no"
2018-02-01,"tools",58.7275229101921,0,0,0,"no"
2018-02-01,"tools",60.6892170547061,0,0,0,"no"
2018-02-01,"tools",59.3780321221181,1,0,0,"no"
2018-02-01,"tools",59.80823200539,1,0,0,"no"
2018-02-01,"tools",60.9000854289075,1,0,0,"no"
2018-02-01,"tools",60.2808528390344,1,0,0,"no"
2018-02-01,"tools",60.1474935248732,1,0,0,"no"
2018-02-01,"tools",58.64100952339,0,0,0,"no"
2018-02-01,"tools",58.1664142795356,1,0,0,"no"
2018-02-01,"tools",60.8541820065064,1,0,0,"no"
2018-02-01,"tools",60.9659019478072,0,0,0,"no"
2018-02-01,"tools",60.1121356043938,1,0,0,"no"
2018-02-01,"tools",59.4823275441071,1,0,0,"no"
2018-02-01,"tools",58.9440165136572,1,0,0,"no"
2018-02-01,"tools",59.9402956539796,1,0,0,"no"
2018-02-01,"tools",58.7170663123767,1,0,0,"no"
2018-02-01,"tools",59.9475804764457,0,0,0,"no"
2018-02-01,"tools",61.0293889428524,1,0,0,"no"
2018-02-01,"tools",59.9147955296531,1,0,0,"no"
2018-02-01,"tools",60.5783093544156,0,0,0,"no"
2018-02-01,"tools",59.5140966433858,0,0,0,"no"
2018-02-01,"tools",58.7557974977418,0,0,0,"no"
2018-02-01,"tools",60.1533327457067,0,0,0,"no"
2018-02-01,"tools",59.624983798311,0,0,0,"no"
2018-02-01,"tools",60.7978979308574,0,0,0,"no"
2018-02-01,"tools",60.963306243487,0,0,0,"no"
2018-02-01,"tools",59.3321975959824,0,0,0,"no"
2018-02-01,"tools",60.1674100704192,0,0,0,"no"
2018-02-01,"tools",60.6214987058974,1,0,0,"no"
2018-02-01,"tools",57.7803125903013,1,0,0,"no"
2018-02-01,"tools",58.5996658432941,1,0,0,"no"
2018-02-01,"tools",60.4639683776263,1,0,0,"no"
2018-02-01,"tools",60.144750892593,1,0,0,"no"
2018-02-01,"tools",59.5718691968524,1,0,0,"no"
2018-02-01,"tools",58.252818067086,0,0,0,"no"
2018-02-01,"tools",60.4228202008216,0,0,0,"no"
2018-02-01,"tools",59.4710720263088,1,0,0,"no"
2018-02-01,"tools",59.2960327722479,1,0,0,"no"
2018-02-01,"tools",59.6151156577583,1,0,0,"no"
2018-02-01,"tools",59.8494793526351,0,0,0,"no"
2018-02-01,"tools",60.044431666788,0,0,0,"no"
2018-02-01,"tools",58.7565760146699,0,0,0,"no"
2018-02-01,"tools",59.1341852595494,1,0,0,"no"
2018-02-01,"tools",59.580460132573,1,0,0,"no"
2018-02-01,"tools",60.8653004586605,1,0,0,"no"
2018-02-01,"tools",61.1533087028495,0,0,0,"no"
2018-02-01,"tools",59.7318693958336,1,0,0,"no"
2018-02-01,"tools",59.0291136779235,1,0,0,"no"
2018-02-01,"tools",61.0133255007631,1,0,0,"no"
2018-02-01,"tools",58.4732156901696,1,0,0,"no"
2018-02-01,"tools",60.1315475076561,1,1,0,"no"
2018-02-01,"tools",61.0649365720085,0,0,0,"no"
2018-02-01,"tools",59.9947763977909,0,0,0,"no"
2018-02-01,"tools",60.4285648819673,1,0,0,"no"
2018-02-01,"tools",61.5965992570562,1,0,0,"no"
2018-02-01,"tools",59.1692391111169,0,0,0,"no"
2018-02-01,"tools",59.7782685781044,0,0,0,"no"
2018-02-01,"tools",60.0473646287777,1,0,0,"no"
2018-02-01,"tools",61.417712725818,1,0,0,"no"
2018-02-01,"tools",60.8956368016113,1,0,0,"no"
2018-02-01,"tools",59.2729029400378,0,0,0,"no"
2018-02-01,"tools",60.838193114595,1,0,0,"no"
2018-02-01,"tools",59.6101908236916,1,0,0,"no"
2018-02-01,"tools",61.344493382918,1,0,0,"no"
2018-02-01,"tools",59.5564650079255,1,0,0,"no"
2018-02-01,"tools",59.650282280233,1,0,0,"no"
2018-02-01,"tools",59.8220034265051,1,0,1,"no"
2018-02-01,"tools",59.9329389617295,0,0,0,"no"
2018-02-01,"tools",58.8695825311363,0,0,0,"no"
2018-02-01,"tools",60.2997110573029,0,0,0,"no"
2018-02-01,"tools",58.7951011707684,1,0,0,"no"
2018-02-01,"tools",60.8113788278644,0,0,0,"no"
2018-02-01,"tools",59.9251059383823,0,0,0,"no"
2018-02-01,"tools",59.8950080812653,1,0,0,"no"
2018-02-01,"tools",60.7547231881062,1,0,0,"no"
2018-02-01,"tools",59.842686661939,0,0,0,"no"
2018-02-01,"tools",59.7861139833783,1,0,0,"no"
2018-02-01,"tools",60.3799016300512,1,0,0,"no"
2018-02-01,"tools",59.5305073416531,1,0,0,"no"
2018-02-01,"tools",59.4219400108354,0,0,0,"no"
2018-02-01,"tools",60.0618823523786,1,0,0,"no"
2018-02-01,"tools",58.7696292820556,1,0,0,"no"
2018-02-01,"tools",61.1939130761668,0,0,0,"no"
2018-02-01,"tools",60.4170572225883,1,0,0,"no"
2018-02-01,"tools",59.2269180497631,1,0,0,"no"
2018-02-01,"tools",60.7791740251985,1,0,0,"no"
2018-02-01,"tools",58.5490657356833,1,0,0,"no"
2018-02-01,"tools",59.3109322240114,1,0,0,"no"
2018-02-01,"tools",59.0584413651028,1,0,0,"no"
2018-02-01,"tools",57.5634246666969,1,0,1,"no"
2018-02-01,"tools",59.4952682930916,1,0,0,"no"
2018-02-01,"tools",61.6500412431152,1,0,0,"no"
2018-02-01,"tools",60.4374458133312,0,0,0,"no"
2018-02-01,"tools",59.1669255882867,1,0,0,"no"
2018-02-01,"tools",60.2513966451564,0,0,0,"no"
2018-02-01,"tools",59.12514416095,1,1,0,"no"
2018-02-01,"tools",60.6531308474687,1,0,0,"no"
2018-02-01,"tools",59.3313033159077,1,0,0,"no"
2018-02-01,"tools",60.4640179401994,1,0,0,"no"
2018-02-01,"tools",57.6794985956783,1,0,0,"no"
2018-02-01,"tools",60.7472742296944,1,0,0,"no"
2018-02-01,"tools",61.142412344159,0,0,0,"no"
2018-02-01,"tools",59.2988590389599,1,0,0,"no"
2018-02-01,"tools",59.9872064343073,0,0,0,"no"
2018-02-01,"tools",60.383834654532,0,0,0,"no"
2018-02-01,"tools",61.0362033760085,1,0,0,"no"
2018-02-01,"tools",59.7935645641245,0,0,0,"no"
2018-02-01,"tools",60.378436813964,1,0,0,"no"
2018-02-01,"tools",60.7558347806603,0,0,0,"no"
2018-02-01,"tools",59.5496769001821,1,0,0,"no"
2018-02-01,"tools",61.9562511657024,1,0,0,"no"
2018-02-01,"tools",57.9382385087212,0,0,0,"no"
2018-02-01,"tools",59.8568764507426,1,0,0,"no"
2018-02-01,"tools",59.0620887063984,0,0,0,"no"
2018-02-01,"tools",59.0442057872174,1,0,0,"no"
2018-02-01,"tools",59.135691642812,0,0,0,"no"
2018-02-01,"tools",58.1906699307352,1,0,0,"no"
2018-02-01,"tools",61.3107283251713,0,0,0,"no"
2018-02-01,"tools",59.4269527284318,1,0,0,"no"
2018-02-01,"tools",59.9298275948001,0,0,0,"no"
2018-02-01,"tools",60.845115711624,0,0,0,"no"
2018-02-01,"tools",59.9439611089999,0,0,0,"no"
2018-02-01,"tools",59.1454897218391,1,0,0,"no"
2018-02-01,"tools",60.7633948714378,0,0,0,"no"
2018-02-01,"tools",60.6197101439378,0,0,0,"no"
2018-02-01,"tools",59.2353591759355,0,0,0,"no"
2018-02-01,"tools",61.4743861718545,1,0,0,"no"
2018-02-01,"tools",60.0160507898793,1,0,0,"no"
2018-02-01,"tools",59.6120716525296,1,0,0,"no"
2018-02-01,"tools",59.2116836683343,1,0,0,"no"
2018-02-01,"tools",59.2566338642142,1,0,0,"no"
2018-02-01,"tools",59.5246596893277,1,0,0,"no"
2018-02-01,"tools",60.3941788976482,1,0,0,"no"
2018-02-01,"tools",60.4655871956442,0,0,0,"no"
2018-02-01,"tools",61.4926421122322,0,0,0,"no"
2018-02-01,"tools",60.6115417147345,0,0,0,"no"
2018-02-01,"tools",60.2301430732147,0,0,0,"no"
2018-02-01,"tools",60.0172045043944,0,0,0,"no"
2018-02-01,"tools",60.2961421658903,1,0,0,"no"
2018-02-01,"tools",59.7580602180079,1,0,0,"no"
2018-02-01,"tools",60.0951333280986,1,0,0,"no"
2018-02-01,"tools",60.5188916887859,0,0,0,"no"
2018-02-01,"tools",59.0049344088943,0,0,0,"no"
2018-02-01,"tools",61.9388462740557,1,0,0,"no"
2018-02-01,"tools",59.0741202863739,1,0,0,"no"
2018-02-01,"tools",61.0175032680743,1,0,0,"no"
2018-02-01,"tools",58.8157311722374,1,0,0,"no"
2018-02-01,"tools",58.9386001657026,1,0,0,"no"
2018-02-01,"tools",61.9796053789461,1,0,0,"no"
2018-02-01,"tools",58.4457549291717,0,0,0,"no"
2018-02-01,"tools",60.8944594061317,0,0,0,"no"
2018-02-01,"tools",59.4875140198432,0,0,0,"no"
2018-02-01,"tools",59.7793211870985,1,0,0,"no"
2018-02-01,"tools",59.2833041247111,0,0,0,"no"
2018-02-01,"tools",61.1013396903687,1,0,0,"no"
2018-02-01,"tools",61.6083963426338,1,0,0,"no"
2018-02-01,"tools",58.8563467608417,1,0,0,"no"
2018-02-01,"tools",60.3918309109133,1,0,0,"no"
2018-02-01,"tools",59.316768132416,0,0,0,"no"
2018-02-01,"tools",60.4703492872573,1,0,0,"no"
2018-02-01,"tools",59.1592533726458,1,1,0,"no"
2018-02-01,"tools",60.1036638078816,1,0,0,"no"
2018-02-01,"tools",59.5433105706394,1,0,0,"no"
2018-02-01,"tools",58.7220077016994,1,0,0,"no"
2018-02-01,"tools",59.9237303872351,1,0,0,"no"
2018-02-01,"tools",60.6804158874929,0,0,0,"no"
2018-02-01,"tools",58.6599139259509,0,0,0,"no"
2018-02-01,"tools",60.6119027272456,1,0,0,"no"
2018-02-01,"tools",58.5960673284825,1,0,0,"no"
2018-02-01,"tools",58.4738059701197,0,0,0,"no"
2018-02-01,"tools",59.4659653776363,1,0,0,"no"
2018-02-01,"tools",58.5543084252898,1,0,0,"no"
2018-02-01,"tools",60.2527651318832,1,0,0,"no"
2018-02-01,"tools",58.3287366230115,1,0,0,"no"
2018-02-01,"tools",61.1712392730925,1,0,0,"no"
2018-02-01,"tools",60.5303536156303,0,0,0,"no"
2018-02-01,"tools",61.7491353605854,0,0,0,"no"
2018-02-01,"tools",59.561844341798,1,0,0,"no"
2018-02-01,"tools",57.6278853558862,1,0,0,"no"
2018-02-01,"tools",59.2019250699369,0,0,0,"no"
2018-02-01,"tools",58.967967552235,1,0,0,"no"
2018-02-01,"tools",58.7751367161118,0,0,0,"no"
2018-02-01,"tools",59.6250399998337,1,0,0,"no"
2018-02-01,"tools",60.536838489885,1,0,0,"no"
2018-02-01,"tools",60.224531094098,0,0,0,"no"
2018-02-01,"tools",60.5247912850208,0,0,0,"no"
2018-02-01,"tools",60.1427234107587,1,0,0,"no"
2018-02-01,"tools",58.5117120506057,0,0,0,"no"
2018-02-01,"tools",58.8539716898025,0,0,0,"no"
2018-02-01,"tools",58.2601951198259,1,0,0,"no"
2018-02-01,"tools",59.5691918892419,1,0,0,"no"
2018-02-01,"tools",60.0105575068119,0,0,0,"no"
2018-02-01,"tools",57.8610072847532,1,0,0,"no"
2018-02-01,"tools",59.3031216800832,0,0,0,"no"
2018-02-01,"tools",62.7620209113909,1,0,0,"no"
2018-02-01,"tools",59.0318137423591,0,0,0,"no"
2018-02-01,"tools",60.5891067148093,1,0,0,"no"
2018-02-01,"tools",61.4890091179195,1,0,0,"no"
2018-02-01,"tools",58.5952553091035,1,0,0,"no"
2018-02-01,"tools",61.0345040886013,1,0,0,"no"
2018-02-01,"tools",59.9653629680421,0,0,0,"no"
2018-02-01,"tools",59.1770133665831,1,0,0,"no"
2018-02-01,"tools",61.1032728117388,0,0,0,"no"
2018-02-01,"tools",61.4411809316019,0,0,0,"no"
2018-02-01,"tools",60.151177836303,0,1,0,"no"
2018-02-01,"tools",60.3426180684399,1,0,0,"no"
2018-02-01,"tools",58.8470708665026,0,0,0,"no"
2018-02-01,"tools",60.038264602531,1,0,0,"no"
2018-02-01,"tools",61.9211808259472,0,0,0,"no"
2018-02-01,"tools",58.9472623367035,0,0,0,"no"
2018-02-01,"tools",59.5212712932569,1,0,0,"no"
2018-02-01,"tools",59.2135791859311,1,0,0,"no"
2018-02-01,"tools",59.3904250630655,0,0,0,"no"
2018-02-01,"tools",60.1340936495917,0,0,0,"no"
2018-02-01,"tools",59.0981945515467,1,0,0,"no"
2018-02-01,"tools",60.9977866845354,1,0,0,"no"
2018-02-01,"tools",60.5977768629408,0,0,0,"no"
2018-02-01,"tools",59.9201117165031,1,0,0,"no"
2018-02-01,"tools",58.8378394311573,0,0,0,"no"
2018-02-01,"tools",60.951481420426,1,0,0,"no"
2018-02-01,"tools",59.6861361438781,1,0,0,"no"
2018-02-01,"tools",61.6273371037119,0,0,0,"no"
2018-02-01,"tools",59.7443613796293,0,0,0,"no"
2018-02-01,"tools",59.9249656669322,1,0,0,"no"
2018-02-01,"tools",60.7271739799885,1,0,0,"no"
2018-02-01,"tools",60.1737009521687,0,0,0,"no"
2018-02-01,"tools",60.8548798115501,1,0,0,"no"
2018-02-01,"tools",60.606703616473,0,0,0,"no"
2018-02-01,"tools",58.7947774387167,1,0,0,"no"
2018-02-01,"tools",60.1231975127945,0,0,0,"no"
2018-02-01,"tools",59.5217415623111,1,0,0,"no"
2018-02-01,"tools",59.0239605228518,0,0,0,"no"
2018-02-01,"tools",60.4356618467027,0,0,0,"no"
2018-02-01,"tools",60.1906745991651,0,0,0,"no"
2018-02-01,"tools",60.028514317311,1,0,0,"no"
2018-02-01,"tools",59.5072906930837,0,0,0,"no"
2018-02-01,"tools",59.9117720659437,1,0,0,"no"
2018-02-01,"tools",61.3493887043741,1,0,0,"no"
2018-02-01,"tools",60.8923155679649,1,0,0,"no"
2018-02-01,"tools",58.1986354207063,0,0,0,"no"
2018-02-01,"tools",60.7253050358459,0,0,0,"no"
2018-02-01,"tools",60.490880380296,1,0,0,"no"
2018-02-01,"tools",60.234351855766,0,0,0,"no"
2018-02-01,"tools",61.5843507140692,0,0,0,"no"
2018-02-01,"tools",60.3045049263391,1,0,0,"no"
2018-02-01,"tools",60.6518865744472,0,0,0,"no"
2018-02-01,"tools",58.2610063787336,1,0,0,"no"
2018-02-01,"tools",59.5720449287011,1,0,0,"no"
2018-02-01,"tools",61.1399016765531,0,0,0,"no"
2018-02-01,"tools",60.2857481214688,0,0,0,"no"
2018-02-01,"tools",57.8335303956914,1,0,0,"no"
2018-02-01,"tools",59.9568190256722,1,0,0,"no"
2018-02-01,"tools",61.2683667471312,0,0,0,"no"
2018-02-01,"tools",60.4921576774728,1,0,0,"no"
2018-02-01,"tools",60.0841287277691,1,0,0,"no"
2018-02-01,"tools",60.034426444406,0,0,0,"no"
2018-02-01,"tools",60.0857782020799,0,0,0,"no"
2018-02-01,"tools",61.4654866444864,0,0,0,"no"
2018-02-01,"tools",60.3532983182699,1,0,0,"no"
2018-02-01,"tools",60.5164064629744,0,0,0,"no"
2018-02-01,"tools",59.7641611795257,1,0,0,"no"
2018-02-01,"tools",60.7480929404584,1,0,0,"no"
2018-02-01,"tools",59.1528629870499,1,0,1,"no"
2018-02-01,"tools",60.1020870714755,0,0,0,"no"
2018-02-01,"tools",59.6759989615579,0,0,0,"no"
2018-02-01,"tools",58.9040571110884,1,0,0,"no"
2018-02-01,"tools",59.6606618561171,1,0,0,"no"
2018-02-01,"tools",58.8910766522483,1,0,0,"no"
2018-02-01,"tools",58.9326852225787,0,0,0,"no"
2018-02-01,"tools",61.0803285807467,1,0,0,"no"
2018-02-01,"tools",60.584043079168,1,0,0,"no"
2018-02-01,"tools",61.1711987487497,1,0,0,"no"
2018-02-01,"tools",60.0995075759055,1,0,0,"no"
2018-02-01,"tools",59.2279055572066,0,0,0,"no"
2018-02-01,"tools",59.3901390002919,1,0,0,"no"
2018-02-01,"tools",60.2307774653129,0,0,0,"no"
2018-02-01,"tools",57.9551685345528,0,0,0,"no"
2018-02-01,"tools",60.4473300286463,1,0,0,"no"
2018-02-01,"tools",60.3952687263995,0,0,0,"no"
2018-02-01,"tools",61.3766923237143,0,0,0,"no"
2018-02-01,"tools",60.4423030287752,1,0,0,"no"
2018-02-01,"tools",59.5704374380262,0,0,0,"no"
2018-02-01,"tools",61.034740360352,1,0,0,"no"
2018-02-01,"tools",59.2043006433443,0,0,0,"no"
2018-02-01,"tools",60.0932019751785,1,0,0,"no"
2018-02-01,"tools",60.9579003303017,1,0,0,"no"
2018-02-01,"tools",60.8335844463436,1,0,0,"no"
2018-02-01,"tools",60.6847668640621,0,0,0,"no"
2018-02-01,"tools",58.3067013502107,1,0,0,"no"
2018-02-01,"tools",58.8440513835988,1,0,0,"no"
2018-02-01,"tools",60.2199216112886,0,0,0,"no"
2018-02-01,"tools",59.7917424957652,0,0,0,"no"
2018-02-01,"tools",61.219091250414,0,0,0,"no"
2018-02-01,"tools",60.5029341072238,0,0,0,"no"
2018-02-01,"tools",60.9346781563329,0,0,0,"no"
2018-02-01,"tools",60.6369785289159,1,0,0,"no"
2018-02-01,"tools",60.0422414025784,1,0,0,"no"
2018-02-01,"tools",60.5127045001596,1,0,0,"no"
2018-02-01,"tools",59.9818366273053,1,0,0,"no"
2018-02-01,"tools",58.6002012982267,0,0,0,"no"
2018-02-01,"tools",60.8628851640554,1,0,0,"no"
2018-02-01,"tools",59.8203401697111,0,0,0,"no"
2018-02-01,"tools",60.28243298386,1,0,0,"no"
2018-02-01,"tools",61.5595588274588,1,0,0,"no"
2018-02-01,"tools",60.553236208785,1,0,0,"no"
2018-02-01,"tools",60.6883131734445,1,0,0,"no"
2018-02-01,"tools",61.1950384300622,0,0,0,"no"
2018-02-01,"tools",59.3403029844783,1,0,0,"no"
2018-02-01,"tools",61.5061806558149,1,0,0,"no"
2018-02-01,"tools",59.5896773240488,1,0,0,"no"
2018-02-01,"tools",59.7609736730539,0,0,0,"no"
2018-02-01,"tools",61.3800171824376,0,0,0,"no"
2018-02-01,"tools",59.4116888699924,0,0,0,"no"
2018-02-01,"tools",60.3904726852119,1,0,0,"no"
2018-02-01,"tools",60.4409494127609,1,0,0,"no"
2018-02-01,"tools",60.1760629339093,1,0,0,"no"
2018-02-01,"tools",60.3538684904709,1,0,0,"no"
2018-02-01,"tools",62.1098275554906,0,0,0,"no"
2018-02-01,"tools",60.8500119677086,0,0,0,"no"
2018-02-01,"tools",59.6263672035932,1,0,0,"no"
2018-02-01,"tools",60.2268142040631,0,0,0,"no"
2018-02-01,"tools",59.2014588055277,1,0,0,"no"
2018-02-01,"tools",60.2875439632221,1,0,0,"no"
2018-02-01,"tools",62.1060257535587,1,0,0,"no"
2018-02-01,"tools",59.8450477341994,0,0,0,"no"
2018-02-01,"tools",60.6415989536799,1,0,0,"no"
2018-02-01,"tools",60.7298795048644,0,0,0,"no"
2018-02-01,"tools",60.3214299346122,1,0,0,"no"
2018-02-01,"tools",60.0752206550203,1,0,0,"no"
2018-02-01,"tools",60.9201676836378,0,0,0,"no"
2018-02-01,"tools",60.7215242960876,1,0,0,"no"
2018-02-01,"tools",61.315278917655,1,0,0,"no"
2018-02-01,"tools",59.775528150126,0,0,0,"no"
2018-02-01,"tools",60.9952663489969,1,0,0,"no"
2018-02-01,"tools",58.6196612266384,0,0,0,"no"
2018-02-01,"tools",58.7550092699886,1,0,0,"no"
2018-02-01,"tools",60.0986895783161,0,0,0,"no"
2018-02-01,"tools",60.5205919339193,1,0,0,"no"
2018-02-01,"tools",58.6192886908601,1,0,0,"no"
2018-02-01,"tools",59.3379869646273,1,0,0,"no"
2018-02-01,"tools",61.2083626513861,0,0,0,"no"
2018-02-01,"tools",60.3804106971034,0,0,0,"no"
2018-02-01,"tools",59.1161451642931,1,0,0,"no"
2018-02-01,"tools",60.1194790468374,1,0,0,"no"
2018-02-01,"tools",61.2762434677848,0,0,0,"no"
2018-02-01,"tools",60.2400613872503,0,0,0,"no"
2018-02-01,"tools",59.2892572788196,1,0,0,"no"
2018-02-01,"tools",61.1419824750602,1,0,0,"no"
2018-02-01,"tools",60.5768520365677,0,0,0,"no"
2018-02-01,"tools",59.408325101196,1,0,0,"no"
2018-02-01,"tools",60.7231494616907,1,0,0,"no"
2018-02-01,"tools",60.4235300328581,1,0,0,"no"
2018-02-01,"tools",59.6667405386226,1,0,0,"no"
2018-02-01,"tools",61.343293113143,0,0,0,"no"
2018-02-01,"tools",63.4449172449038,1,0,0,"no"
2018-02-01,"tools",61.3997014609965,1,0,0,"no"
2018-02-01,"tools",60.6448863734146,1,0,0,"no"
2018-02-01,"tools",59.0475804129693,0,0,0,"no"
2018-02-01,"tools",61.5049211086587,1,0,0,"no"
2018-02-01,"tools",59.247149280505,1,0,0,"no"
2018-02-01,"tools",60.2575514508858,1,0,0,"no"
2018-02-01,"tools",59.1729618778986,0,0,0,"no"
2018-02-01,"tools",58.8960393991161,0,0,0,"no"
2018-02-01,"tools",58.4941287627368,0,0,0,"no"
2018-02-01,"tools",60.9336966535331,0,0,0,"no"
2018-02-01,"tools",59.4402144381179,1,0,0,"no"
2018-02-01,"tools",60.2581513558042,1,0,0,"no"
2018-02-01,"tools",59.3203975918409,1,0,0,"no"
2018-02-01,"tools",60.0675253635527,0,0,0,"no"
2018-02-01,"tools",58.717015991958,1,0,0,"no"
2018-02-01,"tools",59.62507443086,1,0,0,"no"
2018-02-01,"tools",60.6145246775036,1,0,0,"no"
2018-02-01,"tools",61.4786474114809,0,0,0,"no"
2018-02-01,"tools",59.2569750926898,0,0,0,"no"
2018-02-01,"tools",60.5752603403703,0,0,0,"no"
2018-02-01,"tools",62.1128217676684,1,0,0,"no"
2018-02-01,"tools",60.1565139785158,1,0,0,"no"
2018-02-01,"tools",60.206278642658,0,0,0,"no"
2018-02-01,"tools",59.2034502454334,0,0,0,"no"
2018-02-01,"tools",60.5271795610484,0,0,0,"no"
2018-02-01,"tools",59.6502583060116,1,0,0,"no"
2018-02-01,"tools",59.4878468698075,0,0,0,"no"
2018-02-01,"tools",59.2597897120191,0,0,0,"no"
2018-02-01,"tools",60.5431276475766,1,0,0,"no"
2018-02-01,"tools",58.6345418127478,1,0,0,"no"
2018-02-01,"tools",58.9675310795944,1,0,0,"no"
2018-02-01,"tools",59.1235911971917,1,0,0,"no"
2018-02-01,"tools",59.0774323900547,0,0,0,"no"
2018-02-01,"tools",59.8115950617673,0,0,0,"no"
2018-02-01,"tools",61.1079243321958,0,0,0,"no"
2018-02-01,"tools",60.1982841054456,0,0,0,"no"
2018-02-01,"tools",59.7217789670709,1,0,0,"no"
2018-02-01,"tools",59.854174383495,1,0,0,"no"
2018-02-01,"tools",59.8056494896757,1,0,0,"no"
2018-02-01,"tools",61.5783123160001,0,0,0,"no"
2018-02-01,"tools",59.5270093824836,1,0,0,"no"
2018-02-01,"tools",59.3734757243338,1,0,0,"no"
2018-02-01,"tools",60.5767664757556,1,0,0,"no"
2018-02-01,"tools",60.7632404507946,0,0,0,"no"
2018-02-01,"tools",59.7332009436339,0,0,0,"no"
2018-02-01,"tools",60.8575046983994,0,0,0,"no"
2018-02-01,"tools",59.0183747347856,0,0,0,"no"
2018-02-01,"tools",59.790500448567,1,0,0,"no"
2018-02-01,"tools",59.7866725491021,0,0,0,"no"
2018-02-01,"tools",59.9897357947605,1,0,0,"no"
2018-02-01,"tools",59.1024069194631,1,0,0,"no"
2018-02-01,"tools",59.9495496170167,0,1,0,"no"
2018-02-01,"tools",62.6552794487815,1,1,0,"no"
2018-02-01,"tools",61.1652185989001,1,0,0,"no"
2018-02-01,"tools",61.1852929753497,0,0,0,"no"
2018-02-01,"tools",60.869253274937,1,0,0,"no"
2018-02-01,"tools",59.8341708930853,1,1,0,"no"
2018-02-01,"tools",61.1384921437527,1,0,0,"no"
2018-02-01,"tools",59.0489507908765,0,0,0,"no"
2018-02-01,"tools",59.5282814330243,1,0,0,"no"
2018-02-01,"tools",60.8818314500778,0,0,0,"no"
2018-02-01,"tools",60.2554730103902,1,0,0,"no"
2018-02-01,"tools",60.3498074418909,0,0,0,"no"
2018-02-01,"tools",60.4555185747203,0,0,0,"no"
2018-02-01,"tools",60.0708761981525,1,0,0,"no"
2018-02-01,"tools",59.7988048239314,1,0,0,"no"
2018-02-02,"tips",58.6449805375073,1,0,0,"no"
2018-02-02,"tips",60.3514807960409,0,0,0,"no"
2018-02-02,"tips",60.7758085950826,1,0,0,"no"
2018-02-02,"tips",59.0364907317551,0,0,0,"no"
2018-02-02,"tips",59.9447013885371,1,0,0,"no"
2018-02-02,"tips",60.4427893602308,1,0,0,"no"
2018-02-02,"tips",60.9564004868667,1,0,0,"no"
2018-02-02,"tips",59.0963382641847,1,0,0,"no"
2018-02-02,"tips",58.78028529456,0,0,0,"no"
2018-02-02,"tips",60.607884379709,1,1,0,"no"
2018-02-02,"tips",60.4350731045599,0,0,0,"no"
2018-02-02,"tips",60.7381905667739,0,0,0,"no"
2018-02-02,"tips",61.9239203366288,1,0,0,"no"
